property_id,neighborhood,year,total_assessed_value,property_area,number_of_bedrooms,number_of_bathrooms,building_age,latitude,longitude,pca_x,pca_y,tsne_x,tsne_y
61371,Excelsior,2015,531524.0,2613.0,4,3.0,25.0,37.720727273,-122.432735003,1.1146515428328951,1.3257713721144326,,
61372,Inner Mission,2023,1183200.0,980.0,2,1.0,86.0,37.75090286,-122.411026869,-0.9455120230485686,-2.4770811205465115,,
61373,Noe Valley,2020,193752.0,697.0,1,1.0,103.0,37.754291289,-122.421713593,-0.8100707594789835,-1.0146688686621255,0.300678014755249,-27.684852600097656
61374,Central Sunset,2017,95107.0,2810.0,0,2.0,98.0,37.75878698,-122.477120225,1.5208879898887109,1.7229457598977058,,
61375,Bayview,2021,409422.0,995.0,2,1.0,79.0,37.727667963,-122.38424525,-0.11069740229306806,-1.2766978284741184,1.4337908029556274,-60.372379302978516
61376,Cole Valley/Parnassus Heights,2017,398164.0,1182.0,2,1.0,73.0,37.763048554,-122.444690278,-0.506845256274544,1.1365663080555433,,
61377,Glen Park,2023,632743.0,1850.0,0,3.0,123.0,37.736732541,-122.4268774,0.7051099228592954,-2.207691853660668,,
61378,Lower Pacific Heights,2023,1739100.0,1920.0,0,2.0,119.0,37.785289591,-122.442454055,-0.6572992141806588,-2.5391182577254927,,
61379,Lower Pacific Heights,2016,515182.0,1611.0,3,2.0,138.0,37.786555744,-122.428139502,-1.1071633108647427,1.0213568138562157,,
61380,Central Sunset,2018,958126.0,1250.0,0,1.0,82.0,37.760342883,-122.485829205,1.5772756337717313,1.3079447963648778,,
61381,Mission Terrace,2016,825382.0,1010.0,0,1.0,111.0,37.727119336,-122.439704763,0.7191317737307122,1.8138692933316782,,
61382,Lone Mountain,2018,1337556.0,2200.0,3,2.0,87.0,37.779146592,-122.455814158,0.03536711964824841,0.46806475069650727,,
61383,Inner Sunset,2017,1195935.0,0.0,0,0.0,86.0,37.765671005,-122.466190894,-0.6330136971247114,1.8426174624947582,,
61384,Golden Gate Heights,2017,102930.0,1689.0,2,2.0,98.0,37.750260327,-122.466091521,1.0844566373652154,1.4602344718034506,,
61385,Noe Valley,2021,244577.0,827.0,1,1.0,113.0,37.74933726,-122.424491974,-0.48885591285680524,-1.2159847370703336,,
61386,Eureka Valley/Dolores Heights,2017,1173000.0,1214.0,2,1.0,115.0,37.758688242,-122.437753596,-0.5062891183843978,0.995094756479181,,
61387,Mission Bay,2022,715854.0,748.0,1,1.0,19.0,37.777642222,-122.393418146,-2.3963278526538976,-2.369533297283229,-91.07604217529297,26.34621238708496
61388,South Beach,2016,854314.0,828.0,1,1.0,15.0,37.789375968,-122.390971995,-2.6652033116910605,0.7346733672949575,,
61389,Miraloma Park,2018,205323.0,3186.0,5,4.0,64.0,37.739210879,-122.444894247,1.2265723272102431,0.5162957784043996,25.63971519470215,36.083003997802734
61390,Midtown Terrace,2017,969985.0,1847.0,3,2.0,65.0,37.752018658,-122.45123784,0.33656633192551216,0.8682548019708618,13.010210990905762,-58.642311096191406
61391,Bayview Heights,2018,295264.0,1204.0,0,2.0,61.0,37.716991692,-122.390394667,0.19890174528407165,1.525008498203209,,
61392,Russian Hill,2023,135794.0,2832.0,0,2.0,116.0,37.796960178,-122.419974109,-1.5368309421265522,-1.9759054248963719,,
61393,Noe Valley,2022,182077.0,795.0,0,1.0,99.0,37.742729718,-122.425319177,-0.40021245894259877,-1.6910479053541292,-7.9133172035217285,-40.072265625
61394,Central Richmond,2015,277795.0,1121.0,2,2.0,42.0,37.779573582,-122.489313462,1.2360761833293117,1.6510566184826991,,
61395,Lower Pacific Heights,2015,494363.0,1178.0,2,2.0,39.0,37.786589771,-122.433077451,-1.6159521334569735,1.12596393089391,,
61396,Croker Amazon,2016,70610.0,2507.0,0,2.0,109.0,37.714584001,-122.43841771,1.4867065243729893,2.1068829007046017,,
61397,Outer Richmond,2020,600200.0,2550.0,3,3.0,100.0,37.77531789,-122.495886541,2.765846915209493,-1.2735210920297433,,
61398,South of Market,2020,642600.0,654.0,0,1.0,25.0,37.774378945,-122.399574742,-2.534677778571094,-1.4580217157597204,,
61399,Central Sunset,2023,507834.0,2155.0,3,3.0,82.0,37.752695291,-122.491082458,2.7689846015224058,-2.2562646796847097,42.83979797363281,-10.896673202514648
61400,Financial District North,2023,532616.0,878.0,0,1.0,53.0,37.794716786,-122.40780058,-2.312173610820086,-2.6011352443334728,,
61401,Portola,2023,19957.0,0.0,0,0.0,86.0,37.722360979,-122.401220051,-1.1516562866738318,-0.8674356429068789,,
61402,Hunters Point,2018,1114.0,0.0,0,0.0,86.0,37.71334645,-122.375207377,-1.6569836115770975,3.2379195953983237,-37.54239273071289,90.61579895019531
61403,Excelsior,2022,156858.0,900.0,0,1.0,98.0,37.718634086,-122.433627795,0.8884401236250086,-1.2957144111087249,,
61404,North Panhandle,2019,234895.0,1657.0,0,0.0,123.0,37.776011063,-122.439421768,-1.1998974641256397,1.021848987526742,,
61405,Inner Sunset,2016,653664.0,1990.0,3,1.0,101.0,37.760720681,-122.462364539,0.8359522721536565,1.3379805678482455,,
61406,Ingleside Heights,2023,1900000.0,1974.0,4,3.0,61.0,37.716557141,-122.467744964,3.018222196490864,-2.439168591622852,,
61407,Noe Valley,2016,710384.0,3102.0,0,6.0,123.0,37.753157408,-122.425870507,0.37649612564334545,0.8811425929912262,,
61408,Potrero Hill,2018,926528.0,2349.0,0,0.0,16.0,37.761497244,-122.401905855,-2.1862903616720684,0.733103275752824,,
61409,Financial District South,2016,1152000.0,1098.0,1,2.0,8.0,37.788682017,-122.391851353,-2.4044668729291665,0.632986100916097,,
61410,Central Richmond,2015,138749.0,3500.0,0,4.0,104.0,37.773291175,-122.473277978,1.391309579620777,1.724656252366797,,
61411,Sunnyside,2018,351430.0,2300.0,0,3.0,43.0,37.732115867,-122.4437202,0.77204052978651,1.056695450941463,,
61412,Bernal Heights,2023,332074.0,1838.0,3,2.0,115.0,37.742734561,-122.418648562,0.14999338846359794,-2.6647649618694103,,
61413,Bayview,2023,874913.0,1320.0,2,1.0,112.0,37.733102865,-122.389907182,0.026955870081957115,-2.1956484737606434,,
61414,Lower Pacific Heights,2023,1317145.0,1149.0,2,2.0,6.0,37.785821381,-122.440769977,-1.2210286944854598,-2.9200880397127738,,
61415,Visitacion Valley,2020,944520.0,1661.0,3,2.0,64.0,37.714575545,-122.413553458,1.1350958356956211,-1.2889936745259947,,
61416,Oceanview,2021,45398.0,781.0,0,1.0,77.0,37.717722281,-122.457717387,1.5537897793809432,-0.47279091316285765,,
61417,South Beach,2016,1391590.0,1317.0,2,2.0,15.0,37.789375968,-122.390971995,-2.298073138377965,0.433883043369064,,
61418,Noe Valley,2019,94565.0,2956.0,0,4.0,123.0,37.753296156,-122.424747201,-0.12238345719664702,0.7701933571930799,,
61419,Glen Park,2015,148739.0,0.0,0,0.0,123.0,37.740272243,-122.431805621,-1.2880473973667292,2.6646642564240817,,
61420,Excelsior,2016,308850.0,1800.0,0,1.0,119.0,37.722128874,-122.432076372,0.7603889467404,2.001591333380358,,
61421,Lakeside,2016,395319.0,1322.0,0,1.0,81.0,37.723498729,-122.473999212,2.053814993161465,1.9407150035537781,,
61422,Glen Park,2022,470332.0,2060.0,4,2.0,77.0,37.733587519,-122.445853811,1.1020657766849782,-2.224598749425687,,
61423,Miraloma Park,2019,926613.0,1775.0,3,3.0,65.0,37.736723032,-122.448345724,1.0778381152247958,0.41320363083839956,,
61424,Glen Park,2022,273293.0,2246.0,0,1.0,123.0,37.73949798,-122.42650125,0.18246189697341844,-1.6729194833870438,,
61425,Excelsior,2023,56777.0,880.0,0,1.0,73.0,37.722691432,-122.42564684,0.428435197737831,-1.4543230805055205,,
61426,Ingleside,2017,42746.0,925.0,0,1.0,97.0,37.72095659,-122.450118003,1.222550787118972,2.090078685726598,,
61427,Eureka Valley/Dolores Heights,2023,82989.0,0.0,0,2.0,123.0,37.761472634,-122.429833582,-1.6751169764003397,-1.526518045989423,,
61428,Potrero Hill,2020,172545.0,1375.0,0,1.0,123.0,37.756400615,-122.401455026,-1.3351243982034553,-0.9520787482105665,,
61429,Cole Valley/Parnassus Heights,2016,1475432.0,2972.0,3,3.0,111.0,37.763799696,-122.446966642,0.4074998557326446,0.8847977022532777,,
61430,Portola,2015,70499.0,1525.0,0,2.0,62.0,37.727419636,-122.420711573,-0.03308458377444352,2.034254519312537,,
61431,Ingleside,2015,684528.0,1863.0,0,2.0,47.0,37.719619038,-122.45107361,1.469701875314059,1.8209760481600503,,
61432,Central Sunset,2016,380753.0,1163.0,0,1.0,83.0,37.753985497,-122.487365927,1.650400042467988,1.9182112624682035,,
61433,Financial District South,2020,899828.0,1034.0,2,2.0,19.0,37.78703112,-122.393642196,-2.1107421442151235,-1.9733014031267626,,
61434,Bayview,2017,42753.0,995.0,0,1.0,79.0,37.728197903,-122.384509884,-0.6238806937469398,1.8335988483263357,,
61435,Financial District North,2018,1368266.0,1362.0,2,2.0,40.0,37.798419766,-122.397958364,-2.100912150164966,0.12179380910964314,-64.46759033203125,-65.25242614746094
61436,Inner Richmond,2023,2163327.0,2438.0,4,2.0,107.0,37.774437898,-122.470579898,1.3749131536741321,-2.691392592211005,,
61437,Golden Gate Heights,2023,2132643.0,2578.0,0,3.0,55.0,37.755677359,-122.471277954,1.4344491631056695,-2.4996903911445125,,
61438,Haight Ashbury,2022,1107960.0,3136.0,4,2.0,123.0,37.77141103,-122.446881972,0.2927484267562072,-2.2379697653623905,,
61439,Inner Mission,2023,230469.0,2250.0,0,2.0,123.0,37.758252659,-122.415446286,-0.9351961693242211,-2.1621697085383613,,
61440,Telegraph Hill,2019,1116491.0,2212.0,0,2.0,97.0,37.803790891,-122.40689821,-1.740036376282384,0.40063003236678874,,
61441,Visitacion Valley,2017,50014.0,1059.0,0,1.0,68.0,37.719332233,-122.403950274,0.043380213168676796,1.9106435153295633,,
61442,Cow Hollow,2018,189946.0,2691.0,0,2.0,99.0,37.797131988,-122.433307147,-1.2552693597162448,0.9152585828414369,,
61443,Hunters Point,2021,243146.0,0.0,0,0.0,86.0,37.732658616,-122.374396846,-1.6937627091983052,-0.07750958813559918,,
61444,Corona Heights,2020,612894.0,1100.0,2,1.0,91.0,37.763562462,-122.442753885,-0.46154761414634177,-1.3577406002901173,,
61445,Visitacion Valley,2019,167122.0,1308.0,0,2.0,79.0,37.714051193,-122.413605148,0.6979801283292302,1.2388418492703688,,
61446,Inner Mission,2021,1876752.0,2713.0,4,3.0,123.0,37.753625613,-122.403754659,-0.19357379997505053,-2.0975579237573334,,
61447,Russian Hill,2020,264083.0,534.0,0,1.0,98.0,37.798817379,-122.417647079,-2.0757914814126703,-0.8645269226633934,,
61448,Glen Park,2018,458034.0,1412.0,0,1.0,76.0,37.741248631,-122.426027409,-0.35651881052498996,1.1402190068896152,12.59671401977539,-32.10598373413086
61449,Noe Valley,2019,96252.0,2888.0,0,2.0,123.0,37.752749545,-122.432528651,-0.31584035951254613,1.0143415381724286,,
61450,Diamond Heights,2015,91651.0,1832.0,0,2.0,61.0,37.746442812,-122.446316151,-0.17414595816440356,1.975825599940978,,
61451,Inner Richmond,2017,544239.0,2635.0,0,3.0,115.0,37.776201073,-122.461457237,0.6278261012668281,1.1413361288503054,,
61452,Midtown Terrace,2018,264971.0,1064.0,0,1.0,66.0,37.751687571,-122.450247801,-0.26035574362969427,1.25755442067011,,
61453,Lone Mountain,2021,988306.0,1283.0,3,2.0,123.0,37.78120626,-122.452329695,0.15649560819212177,-1.7586859706889937,,
61454,Hayes Valley,2021,1005281.0,1657.0,0,2.0,123.0,37.770913166,-122.434559366,-1.1641671846942303,-1.7224598796622774,-89.54253387451172,3.0610997676849365
61455,Central Sunset,2015,263476.0,1395.0,2,1.0,93.0,37.759680882,-122.485991051,1.6994921742838267,2.0049078376666456,,
61456,Miraloma Park,2020,144230.0,1472.0,0,1.0,92.0,37.741291855,-122.450103602,0.5027688991271317,-0.7041664956320488,,
61457,Haight Ashbury,2015,1721908.0,3561.0,4,5.0,123.0,37.771082049,-122.45123748,0.8223095684411348,1.0153615798460824,,
61458,Parkside,2022,478304.0,2820.0,0,4.0,92.0,37.743289936,-122.482902715,2.7869118225874456,-1.8413573895081126,,
61459,Visitacion Valley,2015,288838.0,1336.0,0,2.0,63.0,37.714692961,-122.413319368,0.5697118928536825,1.9672761288214313,,
61460,Western Addition,2023,1686233.0,3650.0,0,4.0,98.0,37.780932842,-122.43082909,-0.8718306423065239,-2.7880470324811943,-51.78892517089844,49.413700103759766
61461,Parkside,2015,1007402.0,1700.0,3,2.0,83.0,37.75063773,-122.478950717,2.0492541668952464,1.5999822853511285,,
61462,Haight Ashbury,2018,2002179.0,2180.0,4,3.0,116.0,37.76828558,-122.449038015,0.3616115587184143,0.5781616855564261,,
61463,Lake Street,2015,265091.0,1120.0,0,2.0,102.0,37.785492517,-122.463350873,0.22961385533750492,1.8444387499733546,19.273679733276367,88.84818267822266
61464,Mount Davidson Manor,2023,695409.0,2824.0,0,3.0,92.0,37.728863264,-122.462385847,2.2451963854507646,-2.101482924449689,,
61465,Duboce Triangle,2020,1652400.0,1397.0,3,3.0,26.0,37.76687282,-122.43526458,-0.7204399307611062,-2.03477839116687,,
61466,Hayes Valley,2018,133181.0,2180.0,4,4.0,100.0,37.771240914,-122.431248339,-0.9646709315708684,0.313755666522162,,
61467,Ingleside,2018,387283.0,1523.0,2,2.0,101.0,37.722778161,-122.459521763,2.0076205114556833,1.2523931931217873,,
61468,Merced Heights,2021,769344.0,1400.0,0,1.0,83.0,37.71944162,-122.470987689,2.344497784990409,-0.7972935474115638,,
61469,Parkside,2022,93301.0,1288.0,0,2.0,73.0,37.748348456,-122.488418384,2.1719798911795247,-1.357446497747194,,
61470,Sunnyside,2019,342668.0,2088.0,5,2.0,84.0,37.728514535,-122.45090899,1.490651118203773,0.6780776085659584,,
61471,Twin Peaks,2015,694352.0,971.0,2,2.0,65.0,37.756323223,-122.443738593,-0.3547769529297168,1.4981740565460377,,
61472,Financial District South,2017,1479000.0,1198.0,2,2.0,8.0,37.788682017,-122.391851353,-2.2799079599911303,0.2879700489104903,,
61473,Pacific Heights,2016,1014224.0,1009.0,2,2.0,11.0,37.793212388,-122.423745725,-1.879008520173507,0.731028228649646,,
61474,Central Richmond,2017,570428.0,1438.0,0,0.0,86.0,37.773290936,-122.479197427,0.7485760237223757,1.555091591801315,,
61475,Union Square,2023,195867.0,355.0,0,1.0,53.0,37.787825194,-122.410370531,-2.8355163644556423,-1.6113949864222514,,
61476,Noe Valley,2016,97728.0,2436.0,0,2.0,82.0,37.750687794,-122.440110531,-0.3317566973827951,1.6057720595078273,,
61477,Eureka Valley/Dolores Heights,2022,800807.0,3192.0,0,4.0,65.0,37.758574817,-122.444068771,0.16536019910134842,-2.462500250565531,,
61478,Downtown,2019,3876.0,0.0,0,0.0,86.0,37.791298355,-122.408814373,-4.098118035486703,2.416697127661912,,
61479,Golden Gate Heights,2021,241135.0,2204.0,0,3.0,52.0,37.758125172,-122.473033713,1.2255962426820444,-1.3254651006980875,,
61480,Van Ness/ Civic Center,2023,652872.0,957.0,2,2.0,103.0,37.785087994,-122.420674004,-1.819863436787733,-2.335142218583632,,
61481,Anza Vista,2019,970904.0,1228.0,2,2.0,22.0,37.779885786,-122.439082469,-1.202343239521979,0.21789866349738718,-3.4679346084594727,-20.342803955078125
61482,Ingleside Heights,2016,309522.0,1100.0,0,1.0,82.0,37.711550859,-122.467676105,2.1248571257377207,2.156118148864073,,
61483,Portola,2020,44890.0,1050.0,0,1.0,93.0,37.722762181,-122.40252457,0.032785976407763234,-0.48250254965951966,14.837742805480957,-82.57645416259766
61484,Mount Davidson Manor,2018,491498.0,1218.0,0,1.0,92.0,37.728896154,-122.463879902,1.554022513271853,1.4364244552884404,,
61485,Inner Mission,2021,1261414.0,1521.0,3,2.0,34.0,37.76314159,-122.41764367,-1.2793101788602392,-2.0737774371876307,,
61486,Buena Vista Park/Ashbury Heights,2019,1690542.0,3600.0,7,4.0,71.0,37.767194997,-122.44496218,0.47469901801273606,-0.5847791877477438,,
61487,Outer Mission,2017,280652.0,1300.0,0,1.0,85.0,37.713207427,-122.449632659,1.539356232063846,1.883992482276913,,
61488,Silver Terrace,2017,133891.0,1100.0,0,1.0,83.0,37.732014084,-122.400403157,-0.6050888457323721,1.6473041836808746,,
61489,Bernal Heights South,2017,757580.0,1105.0,0,1.0,62.0,37.739308535,-122.409722457,-0.7919868810242525,2.1421329698965224,,
61490,Visitacion Valley,2021,202787.0,1500.0,3,2.0,52.0,37.717064041,-122.403097094,0.7917579862646503,-1.3119391973091892,,
61491,Mission Bay,2015,465009.0,0.0,0,0.0,86.0,37.774840995,-122.400425173,-3.545361517079891,2.1051732911099634,,
61492,Inner Mission,2023,1178753.0,1490.0,4,2.0,123.0,37.757583438,-122.420598629,-0.4783918256894228,-2.723044740409466,,
61493,Portola,2018,647864.0,1758.0,0,3.0,61.0,37.722737625,-122.416366258,0.46535314149400275,0.9445293708910278,,
61494,Noe Valley,2019,796280.0,766.0,1,1.0,96.0,37.753439769,-122.429619899,-0.7002553993915553,0.7123397861748167,,
61495,Excelsior,2019,252565.0,1775.0,3,2.0,117.0,37.71970041,-122.433762355,1.3267292740183532,1.0369176207615947,,
61496,Lake Street,2015,298132.0,1267.0,0,1.0,115.0,37.785625283,-122.466428527,0.23762220811365342,1.974915910775177,,
61497,Inner Mission,2017,979858.0,1138.0,2,2.0,123.0,37.755334778,-122.410037015,-0.9373414991060994,0.9183003777011032,,
61498,Downtown,2015,1200.0,322.0,0,0.0,86.0,37.790841287,-122.412513693,-3.4228377985760665,3.092092860222898,,
61499,Portola,2017,54688.0,576.0,0,1.0,98.0,37.733475526,-122.407630657,-0.5080958318888688,1.8507856643508018,,
61500,Inner Mission,2015,491564.0,3200.0,0,4.0,44.0,37.749648608,-122.413471617,-0.846465109645834,1.184628284817296,,
61501,North Panhandle,2020,1462240.0,1319.0,2,1.0,102.0,37.774322391,-122.448024143,-0.4002996317418319,-1.4777579464730584,,
61502,Western Addition,2019,121361.0,646.0,1,1.0,37.0,37.782230315,-122.436889608,-2.0857382902200974,0.8446432948360857,,
61503,Excelsior,2021,491831.0,0.0,0,0.0,86.0,37.721046047,-122.430314216,-0.4034822760481815,-0.36876659888743435,,
61504,St. Francis Wood,2017,1722270.0,2616.0,0,3.0,97.0,37.733255181,-122.463647321,1.9977252426409848,1.15523541155605,104.86554718017578,13.348077774047852
61505,Inner Mission,2020,1054310.0,1165.0,0,1.0,123.0,37.756853068,-122.40739556,-1.1633923781103703,-1.1960920302901332,,
61506,Outer Richmond,2022,690451.0,1404.0,2,2.0,82.0,37.773137467,-122.506550346,2.775527103300819,-1.8771509087222273,,
61507,Oceanview,2021,218241.0,2165.0,0,2.0,113.0,37.716838142,-122.457965741,2.205581005086559,-0.7980766237453991,,
61508,North Panhandle,2015,134523.0,2369.0,0,1.0,75.0,37.775645457,-122.445442992,-1.0854633136164458,1.7500549619303085,,
61509,South of Market,2021,328253.0,974.0,2,2.0,8.0,37.775282667,-122.41649002,-2.4004263145657263,-1.9490977361855322,,
61510,Financial District South,2023,369416.0,825.0,1,1.0,24.0,37.787602056,-122.391910711,-2.379195658177897,-2.6567477741729273,-84.27587127685547,-46.2530517578125
61511,Duboce Triangle,2021,334927.0,2840.0,0,2.0,121.0,37.76637875,-122.434024149,-0.6866085866884483,-1.4495576960387866,,
61512,Noe Valley,2023,1280666.0,1203.0,2,2.0,36.0,37.748870466,-122.442358333,0.02406056424212793,-2.6521970248727493,,
61513,Cow Hollow,2018,216646.0,989.0,0,1.0,111.0,37.800714148,-122.425790866,-1.6508435600813953,1.0764339368567968,,
61514,Parkside,2019,503696.0,1375.0,0,1.0,95.0,37.739477536,-122.478993996,1.9124803916129443,1.3056662453247674,,
61515,Portola,2021,673765.0,1228.0,0,1.0,77.0,37.722300034,-122.404407387,0.19275650523426396,-1.165267557468779,,
61516,South of Market,2017,753526.0,1778.0,0,2.0,24.0,37.776713498,-122.412739113,-2.511047067142608,0.6866448601396108,,
61517,North Panhandle,2017,873064.0,1258.0,2,2.0,22.0,37.776550056,-122.446307635,-0.9210111866131608,0.6602806296739308,,
61518,Yerba Buena,2022,1413780.0,1160.0,1,1.0,3.0,37.785971011,-122.403220039,-2.4810548617204846,-3.3011734025475112,,
61519,Corona Heights,2015,528655.0,2400.0,0,4.0,121.0,37.760869782,-122.440758053,-0.007181981049531506,1.3384470289692778,,
61520,Financial District South,2022,800900.0,1825.0,3,3.0,24.0,37.787602056,-122.391910711,-1.6916631237002022,-3.003632999224377,,
61521,Silver Terrace,2020,180597.0,1024.0,2,1.0,73.0,37.735354569,-122.403390333,-0.40680844292426155,-0.9836686365124704,,
61522,Sunnyside,2018,328386.0,1165.0,0,1.0,98.0,37.7301562,-122.442763094,0.6152244181787514,1.4716486395566142,,
61523,Miraloma Park,2017,1135610.0,1546.0,0,1.0,93.0,37.739986438,-122.460784893,0.8257721035772725,1.398496810573711,20.481338500976562,34.666160583496094
61524,South of Market,2015,959134.0,0.0,0,0.0,123.0,37.780537797,-122.406739251,-3.4124425611810105,2.0180943488006284,,
61525,Mission Terrace,2015,54158.0,1125.0,0,1.0,84.0,37.726712563,-122.436415967,0.34629627179798766,2.3737210173708605,,
61526,Outer Richmond,2016,416864.0,1915.0,0,1.0,99.0,37.781052249,-122.495226764,1.7975917074866865,1.8468690537501886,,
61527,Visitacion Valley,2022,669868.0,973.0,3,2.0,123.0,37.714802428,-122.408161815,1.3192326523987303,-1.8963514000312938,,
61528,Mission Bay,2017,232832.0,921.0,2,2.0,14.0,37.772950844,-122.396307821,-2.3776658109066657,0.7974802777929889,,
61529,Central Sunset,2021,529542.0,1162.0,0,1.0,85.0,37.753538025,-122.486629996,1.8675894496108343,-0.9338990105974613,,
61530,Visitacion Valley,2022,656450.0,1012.0,0,1.0,82.0,37.70861648,-122.406266185,0.8732142294364881,-1.593816476703762,,
61531,Potrero Hill,2016,725112.0,1322.0,2,2.0,36.0,37.756918595,-122.401461346,-1.5428322370000305,0.9184387808366523,,
61532,Inner Sunset,2015,1146946.0,3180.0,0,2.0,94.0,37.761245504,-122.46686109,0.9776941855965392,1.5867427092859823,,
61533,Outer Sunset,2016,964487.0,1350.0,0,1.0,75.0,37.757994329,-122.499634957,2.233048462820023,1.8362745846594382,,
61534,Hunters Point,2017,1.0,0.0,0,0.0,86.0,37.733276472,-122.369301702,-2.645751637327393,4.341591727253636,,
61535,Stonestown,2020,1833724.0,2001.0,0,0.0,86.0,37.71483808,-122.475179651,2.497416034586541,-0.48319279021381933,,
61536,Bernal Heights South,2018,1509600.0,1529.0,3,2.0,81.0,37.734339572,-122.419427928,0.11629584735946205,1.520733244600842,,
61537,Bernal Heights South,2016,337689.0,1456.0,3,2.0,70.0,37.739659325,-122.410884857,-0.34965467671239825,2.117054958446017,0.3553999066352844,99.50514221191406
61538,Outer Parkside,2019,560606.0,1638.0,3,2.0,78.0,37.739765978,-122.496625082,3.1093074438636292,0.9909538397305037,,
61539,Cow Hollow,2018,1769543.0,1998.0,4,2.0,132.0,37.798058169,-122.444494026,-0.3444505008256975,0.3671436235811491,,
61540,Central Waterfront/Dogpatch,2021,1569190.0,1335.0,3,2.0,16.0,37.762084377,-122.389010963,-1.480974063562213,-3.129121932906224,,
61541,Ingleside,2023,864524.0,1325.0,0,1.0,86.0,37.723117555,-122.460544865,1.843357088363086,-1.8234752455908048,,
61542,Mission Bay,2020,1459156.0,1391.0,2,2.0,11.0,37.77159369,-122.388589379,-1.9577943785379586,-1.878654146622162,,
61543,Haight Ashbury,2017,80978.0,2250.0,0,2.0,98.0,37.771491157,-122.448034983,-0.5519523544850121,1.6850950041329769,,
61544,Miraloma Park,2021,822876.0,1125.0,0,1.0,86.0,37.734055596,-122.44719837,0.6999140763494117,-1.161010392626934,,
61545,Bayview,2017,486512.0,3629.0,0,2.0,36.0,37.745729236,-122.38779765,-0.8270165985671465,1.0639702058427323,,
61546,Mission Bay,2017,1091808.0,1317.0,2,2.0,11.0,37.77159369,-122.388589379,-2.1568286174443636,0.5442520013796315,,
61547,Merced Heights,2016,90981.0,1022.0,3,2.0,81.0,37.718946824,-122.470467971,2.3816411023101827,1.9881863535878672,,
61548,Downtown,2020,4984.0,540.0,0,0.0,86.0,37.790841287,-122.412513693,-3.0559100869553624,0.03367769818163222,,
61549,Mission Bay,2018,1953142.0,1738.0,3,3.0,7.0,37.77180554,-122.394186978,-1.865868061129747,0.005363282988153371,,
61550,Parkside,2023,432293.0,985.0,0,0.0,19.0,37.742483096,-122.482955067,1.536300981911212,-1.711051084819425,37.969512939453125,-23.537364959716797
61551,South of Market,2016,423764.0,1327.0,2,2.0,21.0,37.779681792,-122.403288609,-2.4023723557950953,0.8421175537687517,,
61552,Mission Dolores,2019,856522.0,652.0,1,1.0,8.0,37.76856011,-122.426308196,-2.0938414700043535,0.2871281480692447,,
61553,Bayview,2018,316824.0,1309.0,0,1.0,98.0,37.730640787,-122.386152696,-0.41596605006626347,1.3214299152992706,,
61554,Visitacion Valley,2019,105570.0,1866.0,0,2.0,48.0,37.718741873,-122.405318121,0.3182427112381426,1.175016639638889,2.1725902557373047,35.44818878173828
61555,Central Richmond,2021,667294.0,3470.0,5,2.0,98.0,37.777571629,-122.476283582,1.7600404914606396,-1.7584858292856154,25.957387924194336,-20.95696258544922
61556,Excelsior,2020,186758.0,1500.0,0,1.0,98.0,37.725007069,-122.433849791,0.7186269522774119,-0.5611476266970675,,
61557,Midtown Terrace,2016,276505.0,1270.0,0,2.0,65.0,37.752837185,-122.448984417,-0.14699235857423104,1.5461365961766738,,
61558,Inner Mission,2020,53826.0,0.0,0,0.0,86.0,37.753217471,-122.415479937,-2.5576002963681543,-0.24123550274187297,,
61559,Westwood Highlands,2019,213561.0,1161.0,0,1.0,76.0,37.734452678,-122.455135529,0.7861924228294338,1.2793351717682804,,
61560,Hayes Valley,2018,2080800.0,2031.0,3,3.0,123.0,37.774018744,-122.427726031,-1.1184629941342503,0.11334438440008683,,
61561,Western Addition,2020,357434.0,1102.0,0,2.0,60.0,37.78438463,-122.426974805,-1.8818271437208056,-1.3159748255795853,,
61562,Cow Hollow,2017,180030.0,2844.0,0,2.0,100.0,37.795688654,-122.444254984,-0.9604395488873637,1.1808672959018789,,
61563,Bernal Heights South,2017,402502.0,1052.0,0,1.0,61.0,37.742041279,-122.410874008,-0.9284758331083612,2.226134745145064,,
61564,Outer Parkside,2020,213484.0,1314.0,3,1.0,77.0,37.75050865,-122.504489482,3.0160641520104727,-0.6838549596692651,,
61565,South of Market,2018,1962490.0,0.0,0,0.0,12.0,37.776387072,-122.415444358,-3.9339914159764198,0.9820244681653131,,
61566,Ingleside,2022,419317.0,1150.0,2,1.0,113.0,37.72285156,-122.4574806,1.9884891231946826,-1.602612409317768,,
61567,Twin Peaks,2021,356810.0,956.0,0,1.0,45.0,37.751998133,-122.443227532,-0.5371682658392571,-1.1641018943041834,,
61568,Inner Richmond,2016,86766.0,2200.0,0,1.0,108.0,37.777825987,-122.47082529,0.3657186856859945,1.9003598870605627,-0.4813039004802704,15.398614883422852
61569,Russian Hill,2021,271342.0,943.0,2,1.0,100.0,37.799705072,-122.421137548,-1.7523058563272642,-1.2795092775730865,,
61570,North Waterfront,2021,547284.0,654.0,0,0.0,31.0,37.804243985,-122.405504103,-2.5590731617644304,-1.5157617907906538,,
61571,Clarendon Heights,2022,2131256.0,2366.0,4,4.0,61.0,37.75700476,-122.449806704,0.946999765882275,-2.7769783837141957,,
61572,Visitacion Valley,2017,42350.0,830.0,0,1.0,69.0,37.719427406,-122.403725863,-0.0010692729563581927,1.9537576549161684,,
